algoritmo,caso,tamanho,tempo_execucao_n,tempo_execucao_media,tempo_execucao_std,tempo_execucao_min,tempo_execucao_max,tempo_execucao_mediana,tempo_execucao_q1,tempo_execucao_q3,comparacoes_n,comparacoes_media,comparacoes_std,comparacoes_min,comparacoes_max,comparacoes_mediana,comparacoes_q1,comparacoes_q3,trocas_n,trocas_media,trocas_std,trocas_min,trocas_max,trocas_mediana,trocas_q1,trocas_q3,cpu_pico_n,cpu_pico_media,cpu_pico_std,cpu_pico_min,cpu_pico_max,cpu_pico_mediana,cpu_pico_q1,cpu_pico_q3
selection_sort,medio,5000,20.0,0.6606257149978774,0.05482033746933029,0.5886329999775626,0.8328210999607109,0.6436707499960903,0.6274226750101661,0.6790063499793177,20.0,12497500.0,0.0,12497500.0,12497500.0,12497500.0,12497500.0,12497500.0,20.0,4991.75,2.3141441523584345,4986.0,4996.0,4992.0,4990.75,4993.0,20.0,0.64609375,0.04843219410667703,0.578125,0.78125,0.640625,0.625,0.66015625
selection_sort,medio,10000,20.0,2.4677778150100496,0.21208203269087972,2.155949599982705,2.889892500010319,2.3984267500054557,2.3438504000077955,2.5690152500319527,20.0,49995000.0,0.0,49995000.0,49995000.0,49995000.0,49995000.0,49995000.0,20.0,9991.7,3.229795496214648,9985.0,9997.0,9991.5,9989.75,9994.0,20.0,2.43125,0.20563354845452628,2.140625,2.859375,2.3671875,2.3046875,2.54296875
selection_sort,medio,20000,20.0,9.050851319995127,0.34292058406658094,8.538500299968291,9.653579900041224,9.037637300003553,8.769510299971444,9.246021375001874,20.0,199990000.0,0.0,199990000.0,199990000.0,199990000.0,199990000.0,199990000.0,20.0,19989.8,4.020997519600277,19983.0,19996.0,19990.0,19986.75,19992.5,20.0,8.9671875,0.3351917594825386,8.46875,9.5625,8.9375,8.703125,9.1640625
selection_sort,medio,50000,20.0,60.26570119000098,1.6320062097724877,57.77780270000221,63.386928499967325,60.02040074998513,59.23773112498748,61.33499319998373,20.0,1249975000.0,0.0,1249975000.0,1249975000.0,1249975000.0,1249975000.0,1249975000.0,20.0,49989.3,3.096687534158157,49984.0,49994.0,49989.0,49987.75,49992.0,20.0,59.82578125,1.5695586859192008,57.359375,62.859375,59.5,58.88671875,60.75390625
selection_sort,melhor,1,20.0,2.1089994697827785e-05,8.065608141280791e-05,1.800013706088066e-06,0.0003637000336311,2.500019036233425e-06,2.2499734768643975e-06,3.5749690141528845e-06,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selection_sort,melhor,10,20.0,4.780001472681761e-06,5.925843892810356e-07,3.999972250312567e-06,6.89999433234334e-06,4.7000066842883825e-06,4.499976057559252e-06,4.899993655271828e-06,20.0,45.0,0.0,45.0,45.0,45.0,45.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selection_sort,melhor,50,20.0,6.958500598556857e-05,2.6748996460103343e-05,4.640000406652689e-05,0.0001295999973081,5.225001950748265e-05,4.7850000555627055e-05,8.345003880094737e-05,20.0,1225.0,0.0,1225.0,1225.0,1225.0,1225.0,1225.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selection_sort,melhor,100,20.0,0.00026466499839438004,0.00012567293592783796,0.0001745999907143,0.0006051000091247,0.00018870001076715,0.000177925016032475,0.000327199973980825,20.0,4950.0,0.0,4950.0,4950.0,4950.0,4950.0,4950.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selection_sort,melhor,500,20.0,0.008474170000408728,0.0013258058121679269,0.0053528000134974,0.009786200011149,0.0089374000090174,0.00787844999285875,0.009248200018191675,20.0,124750.0,0.0,124750.0,124750.0,124750.0,124750.0,124750.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.00625,0.007853510780469291,0.0,0.015625,0.0,0.0,0.015625
selection_sort,melhor,1000,20.0,0.029675750009482672,0.005187795773286748,0.0202422000002115,0.037008200015407,0.02999170002294695,0.026865550025831873,0.0350532250158721,20.0,499500.0,0.0,499500.0,499500.0,499500.0,499500.0,499500.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.02578125,0.009174108572068747,0.015625,0.046875,0.03125,0.015625,0.03125
selection_sort,melhor,5000,20.0,0.6130571299989243,0.06264048729595864,0.5214044000022113,0.7495593000203371,0.6118196999887004,0.5675735500117298,0.6457151499926113,20.0,12497500.0,0.0,12497500.0,12497500.0,12497500.0,12497500.0,12497500.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.60078125,0.059869607149181873,0.515625,0.71875,0.59375,0.55859375,0.625
selection_sort,melhor,10000,20.0,2.3468361700040985,0.18734113319108503,2.053864200017415,2.677208699984476,2.3801371500303503,2.1941514250356704,2.4447013000026345,20.0,49995000.0,0.0,49995000.0,49995000.0,49995000.0,49995000.0,49995000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.31484375,0.17312456951780034,2.03125,2.609375,2.3515625,2.16796875,2.3984375
selection_sort,melhor,20000,20.0,8.683709330004058,0.23269669204665558,8.37512229999993,9.176416200003588,8.644072249968303,8.526321800003643,8.879854024999077,20.0,199990000.0,0.0,199990000.0,199990000.0,199990000.0,199990000.0,199990000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.621875,0.22978510054877477,8.265625,9.09375,8.5859375,8.46484375,8.78125
selection_sort,melhor,50000,20.0,56.86230056500354,3.4158230406124157,52.85937650001142,66.22773609997239,56.47953794998466,54.34969667502446,57.82910927501507,20.0,1249975000.0,0.0,1249975000.0,1249975000.0,1249975000.0,1249975000.0,1249975000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,56.44062500000005,3.356608790731031,52.515625,65.71875,56.0859375,54.00390625,57.4296875
selection_sort,pior,1,20.0,1.896998728624979e-05,7.2976698540297e-05,1.6999547369778156e-06,0.0003290000022388,2.499960828572512e-06,2.3999600671231747e-06,2.8749636840075254e-06,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selection_sort,pior,10,20.0,8.025008719414473e-06,4.166384744996285e-06,5.099980626255274e-06,1.8799968529492617e-05,6.449990905821323e-06,5.600042641162872e-06,7.750000804662704e-06,20.0,45.0,0.0,45.0,45.0,45.0,45.0,45.0,20.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selection_sort,pior,50,20.0,8.240499591919486e-05,3.869696430463521e-05,5.830003647133708e-05,0.0001937999622896,6.185000529512763e-05,6.0475009377114475e-05,9.759997192303875e-05,20.0,1225.0,0.0,1225.0,1225.0,1225.0,1225.0,1225.0,20.0,25.0,0.0,25.0,25.0,25.0,25.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selection_sort,pior,100,20.0,0.00026005500694731,6.087776810056508e-05,0.0002178999711759,0.0004078000201843,0.00023150001652534998,0.000225975018110975,0.000248274998739325,20.0,4950.0,0.0,4950.0,4950.0,4950.0,4950.0,4950.0,20.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selection_sort,pior,500,20.0,0.0094870549975894,0.0018490531028697538,0.0055974000133574,0.0114639000385068,0.01002014998812225,0.009455324980081024,0.010738074983237275,20.0,124750.0,0.0,124750.0,124750.0,124750.0,124750.0,124750.0,20.0,250.0,0.0,250.0,250.0,250.0,250.0,250.0,20.0,0.009375,0.007853510780469291,0.0,0.015625,0.015625,0.0,0.015625
selection_sort,pior,1000,20.0,0.034800985001493194,0.007257426342887339,0.0236050999956205,0.0433693000231869,0.03875669999979435,0.0288125250372104,0.040304249982000245,20.0,499500.0,0.0,499500.0,499500.0,499500.0,499500.0,499500.0,20.0,500.0,0.0,500.0,500.0,500.0,500.0,500.0,20.0,0.03203125,0.011861791476816378,0.015625,0.046875,0.03125,0.02734375,0.046875
selection_sort,pior,5000,20.0,0.6873046999942745,0.07838073636720841,0.5588149999966845,0.8235327999573201,0.6815257499984,0.6366304750263225,0.7421487749670632,20.0,12497500.0,0.0,12497500.0,12497500.0,12497500.0,12497500.0,12497500.0,20.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,20.0,0.68046875,0.077791227804652,0.546875,0.8125,0.671875,0.640625,0.73828125
selection_sort,pior,10000,20.0,2.7225828800088494,0.18924732595365182,2.419567000004463,3.0838998000253923,2.662002500030212,2.6013360750075663,2.873430724997888,20.0,49995000.0,0.0,49995000.0,49995000.0,49995000.0,49995000.0,49995000.0,20.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,20.0,2.6875,0.18480797733550927,2.40625,3.078125,2.6328125,2.55859375,2.8125
selection_sort,pior,20000,20.0,10.628633495004033,0.45675673539341816,9.81282370002009,11.554772900009992,10.506963150022784,10.36510332499165,11.035636749991681,20.0,199990000.0,0.0,199990000.0,199990000.0,199990000.0,199990000.0,199990000.0,20.0,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,20.0,10.536718749999954,0.44947414793608853,9.765625,11.484375,10.4296875,10.265625,10.92578125
selection_sort,pior,50000,20.0,64.64267079999846,5.443672501947582,55.506103400024585,73.50435599999037,63.337040700018406,62.25033814999915,69.17560422496172,20.0,1249975000.0,0.0,1249975000.0,1249975000.0,1249975000.0,1249975000.0,1249975000.0,20.0,25000.0,0.0,25000.0,25000.0,25000.0,25000.0,25000.0,20.0,64.14218750000005,5.263351160616872,55.265625,72.78125,62.96875,61.703125,68.48828125
