algoritmo,caso,tamanho,repeticao,tempo_execucao,cpu_pico,comparacoes,trocas,particoes,profundidade_recursao,heapificacoes
merge_sort,pior,64,17,9.679998038336635e-05,0.0,192,384,,7,
merge_sort,pior,64,18,0.00018209998961538076,0.0,192,384,,7,
merge_sort,pior,64,19,9.250000584870577e-05,0.0,192,384,,7,
merge_sort,pior,64,20,0.00014289998216554523,0.0,192,384,,7,
merge_sort,pior,256,1,0.0004754000110551715,0.0,1024,2048,,9,
merge_sort,pior,256,2,0.0004839000175707042,0.0,1024,2048,,9,
merge_sort,pior,256,3,0.0006973000126890838,0.0,1024,2048,,9,
merge_sort,pior,256,4,0.0004388000234030187,0.0,1024,2048,,9,
merge_sort,pior,256,5,0.00043429998913779855,0.0,1024,2048,,9,
merge_sort,pior,256,6,0.000430300016887486,0.0,1024,2048,,9,
merge_sort,pior,256,7,0.0007981000235304236,0.0,1024,2048,,9,
merge_sort,pior,256,8,0.0009644999518059194,0.0,1024,2048,,9,
merge_sort,pior,256,9,0.0005773999728262424,0.015625,1024,2048,,9,
merge_sort,pior,256,10,0.0004360000020824373,0.0,1024,2048,,9,
merge_sort,pior,256,11,0.0004763000179082155,0.0,1024,2048,,9,
merge_sort,pior,256,12,0.0004548000288195908,0.0,1024,2048,,9,
merge_sort,pior,256,13,0.0004533999599516392,0.0,1024,2048,,9,
merge_sort,pior,256,14,0.000714499969035387,0.0,1024,2048,,9,
merge_sort,pior,256,15,0.0004610000178217888,0.0,1024,2048,,9,
merge_sort,pior,256,16,0.0004537999629974365,0.0,1024,2048,,9,
merge_sort,pior,256,17,0.000497399945743382,0.0,1024,2048,,9,
merge_sort,pior,256,18,0.0006079000304453075,0.0,1024,2048,,9,
merge_sort,pior,256,19,0.0004825000069104135,0.0,1024,2048,,9,
merge_sort,pior,256,20,0.0006582000060006976,0.0,1024,2048,,9,
merge_sort,pior,1024,1,0.0026951999752782285,0.0,5120,10240,,11,
merge_sort,pior,1024,2,0.0022612999891862273,0.0,5120,10240,,11,
merge_sort,pior,1024,3,0.0021715000038966537,0.0,5120,10240,,11,
merge_sort,pior,1024,4,0.0023451000452041626,0.0,5120,10240,,11,
merge_sort,pior,1024,5,0.0023639999562874436,0.0,5120,10240,,11,
merge_sort,pior,1024,6,0.0025893999845720828,0.0,5120,10240,,11,
merge_sort,pior,1024,7,0.002952400012873113,0.0,5120,10240,,11,
merge_sort,pior,1024,8,0.003067099954932928,0.0,5120,10240,,11,
merge_sort,pior,1024,9,0.01794219994917512,0.015625,5120,10240,,11,
merge_sort,pior,1024,10,0.0022450999822467566,0.0,5120,10240,,11,
merge_sort,pior,1024,11,0.002703599981032312,0.0,5120,10240,,11,
merge_sort,pior,1024,12,0.002312899974640459,0.0,5120,10240,,11,
merge_sort,pior,1024,13,0.0022920999908819795,0.0,5120,10240,,11,
merge_sort,pior,1024,14,0.0022083999938331544,0.0,5120,10240,,11,
merge_sort,pior,1024,15,0.002318799961358309,0.0,5120,10240,,11,
merge_sort,pior,1024,16,0.0033392999903298914,0.015625,5120,10240,,11,
merge_sort,pior,1024,17,0.002498999994713813,0.0,5120,10240,,11,
merge_sort,pior,1024,18,0.002758399990852922,0.0,5120,10240,,11,
merge_sort,pior,1024,19,0.0023422999656759202,0.0,5120,10240,,11,
merge_sort,pior,1024,20,0.0027088000206276774,0.015625,5120,10240,,11,
merge_sort,pior,4096,1,0.011054500006139278,0.0,24576,49152,,13,
merge_sort,pior,4096,2,0.011795500002335757,0.0,24576,49152,,13,
merge_sort,pior,4096,3,0.011554300028365105,0.015625,24576,49152,,13,
merge_sort,pior,4096,4,0.011161300004459918,0.015625,24576,49152,,13,
merge_sort,pior,4096,5,0.010347699979320168,0.015625,24576,49152,,13,
merge_sort,pior,4096,6,0.01126170001225546,0.0,24576,49152,,13,
merge_sort,pior,4096,7,0.011436900007538497,0.015625,24576,49152,,13,
merge_sort,pior,4096,8,0.010317299980670214,0.015625,24576,49152,,13,
merge_sort,pior,4096,9,0.012488300038967282,0.015625,24576,49152,,13,
merge_sort,pior,4096,10,0.010790100030135363,0.0,24576,49152,,13,
merge_sort,pior,4096,11,0.010598500026389956,0.0,24576,49152,,13,
merge_sort,pior,4096,12,0.010359700012486428,0.015625,24576,49152,,13,
merge_sort,pior,4096,13,0.010563999996520579,0.015625,24576,49152,,13,
merge_sort,pior,4096,14,0.010621799970977008,0.0,24576,49152,,13,
merge_sort,pior,4096,15,0.010361699969507754,0.0,24576,49152,,13,
merge_sort,pior,4096,16,0.010733800008893013,0.015625,24576,49152,,13,
merge_sort,pior,4096,17,0.011530499963555485,0.015625,24576,49152,,13,
merge_sort,pior,4096,18,0.010536499961744994,0.0,24576,49152,,13,
merge_sort,pior,4096,19,0.011625100043602288,0.0,24576,49152,,13,
merge_sort,pior,4096,20,0.011294399970211089,0.015625,24576,49152,,13,
merge_sort,pior,16384,1,0.04914809996262193,0.046875,114688,229376,,15,
merge_sort,pior,16384,2,0.048434199998155236,0.046875,114688,229376,,15,
merge_sort,pior,16384,3,0.04920959996525198,0.046875,114688,229376,,15,
merge_sort,pior,16384,4,0.06480029999511316,0.0625,114688,229376,,15,
merge_sort,pior,16384,5,0.07388999999966472,0.078125,114688,229376,,15,
merge_sort,pior,16384,6,0.0916778999962844,0.09375,114688,229376,,15,
merge_sort,pior,16384,7,0.06344050000188872,0.078125,114688,229376,,15,
merge_sort,pior,16384,8,0.06324239994864911,0.046875,114688,229376,,15,
merge_sort,pior,16384,9,0.06460390001302585,0.0625,114688,229376,,15,
merge_sort,pior,16384,10,0.06369170005200431,0.0625,114688,229376,,15,
merge_sort,pior,16384,11,0.06074859999353066,0.0625,114688,229376,,15,
merge_sort,pior,16384,12,0.058783499989658594,0.046875,114688,229376,,15,
merge_sort,pior,16384,13,0.054320900002494454,0.03125,114688,229376,,15,
merge_sort,pior,16384,14,0.05428719997871667,0.046875,114688,229376,,15,
merge_sort,pior,16384,15,0.0511388000450097,0.046875,114688,229376,,15,
merge_sort,pior,16384,16,0.05121030000736937,0.046875,114688,229376,,15,
merge_sort,pior,16384,17,0.05081440001958981,0.046875,114688,229376,,15,
merge_sort,pior,16384,18,0.05022929998813197,0.046875,114688,229376,,15,
merge_sort,pior,16384,19,0.049098100047558546,0.0625,114688,229376,,15,
merge_sort,pior,16384,20,0.05434380000224337,0.046875,114688,229376,,15,
merge_sort,pior,65536,1,0.21837570000207052,0.21875,524288,1048576,,17,
merge_sort,pior,65536,2,0.20249019999755546,0.1875,524288,1048576,,17,
merge_sort,pior,65536,3,0.20387760002631694,0.203125,524288,1048576,,17,
merge_sort,pior,65536,4,0.20124239998403937,0.1875,524288,1048576,,17,
merge_sort,pior,65536,5,0.20347929996205494,0.203125,524288,1048576,,17,
merge_sort,pior,65536,6,0.22315229999367148,0.21875,524288,1048576,,17,
merge_sort,pior,65536,7,0.21501869999337941,0.1875,524288,1048576,,17,
merge_sort,pior,65536,8,0.201914899982512,0.1875,524288,1048576,,17,
merge_sort,pior,65536,9,0.2121612000046298,0.203125,524288,1048576,,17,
merge_sort,pior,65536,10,0.20219219999853522,0.1875,524288,1048576,,17,
merge_sort,pior,65536,11,0.2062819999991916,0.203125,524288,1048576,,17,
merge_sort,pior,65536,12,0.1958895999705419,0.1875,524288,1048576,,17,
merge_sort,pior,65536,13,0.20259890001034364,0.203125,524288,1048576,,17,
merge_sort,pior,65536,14,0.1997916999971494,0.203125,524288,1048576,,17,
merge_sort,pior,65536,15,0.20118850003927946,0.1875,524288,1048576,,17,
merge_sort,pior,65536,16,0.20079959998838603,0.140625,524288,1048576,,17,
merge_sort,pior,65536,17,0.2338523999787867,0.21875,524288,1048576,,17,
merge_sort,pior,65536,18,0.22833990002982318,0.234375,524288,1048576,,17,
merge_sort,pior,65536,19,0.20899330003885552,0.203125,524288,1048576,,17,
merge_sort,pior,65536,20,0.2038587999995798,0.203125,524288,1048576,,17,
merge_sort,pior,262144,1,0.8548972000135109,0.859375,2359296,4718592,,19,
merge_sort,pior,262144,2,0.8530429999809712,0.859375,2359296,4718592,,19,
merge_sort,pior,262144,3,0.8263597000041045,0.828125,2359296,4718592,,19,
merge_sort,pior,262144,4,0.8208180000074208,0.796875,2359296,4718592,,19,
merge_sort,pior,262144,5,0.8340791999944486,0.84375,2359296,4718592,,19,
merge_sort,pior,262144,6,0.8299197999876924,0.828125,2359296,4718592,,19,
merge_sort,pior,262144,7,0.8416078999871388,0.8125,2359296,4718592,,19,
merge_sort,pior,262144,8,0.8310133999912068,0.828125,2359296,4718592,,19,
merge_sort,pior,262144,9,0.8285581999807619,0.8125,2359296,4718592,,19,
merge_sort,pior,262144,10,0.8354197999578901,0.8125,2359296,4718592,,19,
merge_sort,pior,262144,11,0.9061799999908544,0.890625,2359296,4718592,,19,
merge_sort,pior,262144,12,0.8470576999825425,0.828125,2359296,4718592,,19,
merge_sort,pior,262144,13,0.8342790000024252,0.828125,2359296,4718592,,19,
merge_sort,pior,262144,14,0.8327646999969147,0.8125,2359296,4718592,,19,
merge_sort,pior,262144,15,0.8331323000020348,0.8125,2359296,4718592,,19,
merge_sort,pior,262144,16,0.8449347999994643,0.859375,2359296,4718592,,19,
merge_sort,pior,262144,17,0.9470950000104494,0.9375,2359296,4718592,,19,
merge_sort,pior,262144,18,1.1721612999681383,1.109375,2359296,4718592,,19,
merge_sort,pior,262144,19,1.0310256000375375,1.015625,2359296,4718592,,19,
merge_sort,pior,262144,20,0.8624606000375934,0.828125,2359296,4718592,,19,
merge_sort,pior,1048576,1,3.7086357000516728,3.625,10485760,20971520,,21,
merge_sort,pior,1048576,2,3.9518527000327595,3.875,10485760,20971520,,21,
merge_sort,pior,1048576,3,3.843376000004355,3.71875,10485760,20971520,,21,
merge_sort,pior,1048576,4,3.7442133000004105,3.640625,10485760,20971520,,21,
merge_sort,pior,1048576,5,3.765353500028141,3.6875,10485760,20971520,,21,
merge_sort,pior,1048576,6,3.601657100021839,3.578125,10485760,20971520,,21,
merge_sort,pior,1048576,7,3.8327140000183135,3.78125,10485760,20971520,,21,
merge_sort,pior,1048576,8,3.8149138999870047,3.734375,10485760,20971520,,21,
merge_sort,pior,1048576,9,3.7197310000192374,3.640625,10485760,20971520,,21,
merge_sort,pior,1048576,10,3.7072393000125885,3.65625,10485760,20971520,,21,
merge_sort,pior,1048576,11,3.8333051999798045,3.75,10485760,20971520,,21,
merge_sort,pior,1048576,12,3.776960199989844,3.765625,10485760,20971520,,21,
merge_sort,pior,1048576,13,3.656530100037344,3.625,10485760,20971520,,21,
merge_sort,pior,1048576,14,3.792203699995298,3.703125,10485760,20971520,,21,
merge_sort,pior,1048576,15,3.7601732999901287,3.703125,10485760,20971520,,21,
merge_sort,pior,1048576,16,3.8051992000546306,3.6875,10485760,20971520,,21,
merge_sort,pior,1048576,17,3.6464580000028946,3.59375,10485760,20971520,,21,
merge_sort,pior,1048576,18,3.9150696000433527,3.828125,10485760,20971520,,21,
merge_sort,pior,1048576,19,3.7705629999982193,3.65625,10485760,20971520,,21,
merge_sort,pior,1048576,20,3.839320899976883,3.75,10485760,20971520,,21,
merge_sort,medio,1,1,0.007178800005931407,0.015625,0,0,,1,
merge_sort,medio,1,2,6.599992047995329e-06,0.0,0,0,,1,
merge_sort,medio,1,3,1.3800046872347593e-05,0.0,0,0,,1,
merge_sort,medio,1,4,1.2599979527294636e-05,0.0,0,0,,1,
merge_sort,medio,1,5,6.499991286545992e-06,0.0,0,0,,1,
merge_sort,medio,1,6,6.099988240748644e-06,0.0,0,0,,1,
merge_sort,medio,1,7,1.3699987903237343e-05,0.0,0,0,,1,
merge_sort,medio,1,8,4.819995956495404e-05,0.0,0,0,,1,
merge_sort,medio,1,9,1.3000040780752897e-05,0.0,0,0,,1,
merge_sort,medio,1,10,5.399982910603285e-06,0.0,0,0,,1,
merge_sort,medio,1,11,3.5999692045152187e-06,0.0,0,0,,1,
merge_sort,medio,1,12,8.600007276982069e-06,0.0,0,0,,1,
merge_sort,medio,1,13,4.5199994929134846e-05,0.0,0,0,,1,
merge_sort,medio,1,14,7.800001185387373e-06,0.0,0,0,,1,
merge_sort,medio,1,15,7.399998139590025e-06,0.0,0,0,,1,
merge_sort,medio,1,16,5.499983672052622e-06,0.0,0,0,,1,
merge_sort,medio,1,17,5.499983672052622e-06,0.0,0,0,,1,
merge_sort,medio,1,18,4.199973773211241e-06,0.0,0,0,,1,
merge_sort,medio,1,19,3.100023604929447e-06,0.0,0,0,,1,
merge_sort,medio,1,20,5.599984433501959e-06,0.0,0,0,,1,
merge_sort,medio,4,1,1.71000137925148e-05,0.0,5,8,,3,
merge_sort,medio,4,2,1.5300000086426735e-05,0.0,4,8,,3,
merge_sort,medio,4,3,9.199953638017178e-06,0.0,5,8,,3,
merge_sort,medio,4,4,1.0300020221620798e-05,0.0,5,8,,3,
merge_sort,medio,4,5,1.1100026313215494e-05,0.0,5,8,,3,
merge_sort,medio,4,6,8.09994526207447e-06,0.0,4,8,,3,
merge_sort,medio,4,7,8.000002708286047e-06,0.0,5,8,,3,
merge_sort,medio,4,8,1.0699965059757233e-05,0.0,4,8,,3,
merge_sort,medio,4,9,8.200004231184721e-06,0.0,5,8,,3,
merge_sort,medio,4,10,7.399998139590025e-06,0.0,5,8,,3,
merge_sort,medio,4,11,7.499998901039362e-06,0.0,5,8,,3,
merge_sort,medio,4,12,7.800001185387373e-06,0.0,5,8,,3,
merge_sort,medio,4,13,1.2500036973506212e-05,0.0,5,8,,3,
merge_sort,medio,4,14,1.2400036212056875e-05,0.0,5,8,,3,
merge_sort,medio,4,15,8.800008799880743e-06,0.0,5,8,,3,
merge_sort,medio,4,16,8.100003469735384e-06,0.0,5,8,,3,
merge_sort,medio,4,17,1.0100018698722124e-05,0.0,5,8,,3,
merge_sort,medio,4,18,8.300004992634058e-06,0.0,4,8,,3,
merge_sort,medio,4,19,7.90000194683671e-06,0.0,4,8,,3,
merge_sort,medio,4,20,1.0800024028867483e-05,0.0,4,8,,3,
merge_sort,medio,16,1,3.0099996365606785e-05,0.0,46,64,,5,
merge_sort,medio,16,2,2.9199989512562752e-05,0.0,46,64,,5,
merge_sort,medio,16,3,2.6799971237778664e-05,0.0,44,64,,5,
merge_sort,medio,16,4,6.450002547353506e-05,0.0,47,64,,5,
merge_sort,medio,16,5,4.020001506432891e-05,0.0,46,64,,5,
merge_sort,medio,16,6,4.600000102072954e-05,0.0,46,64,,5,
merge_sort,medio,16,7,6.2700011767447e-05,0.0,47,64,,5,
merge_sort,medio,16,8,4.080001963302493e-05,0.0,48,64,,5,
merge_sort,medio,16,9,4.079996142536402e-05,0.0,44,64,,5,
merge_sort,medio,16,10,8.700002217665315e-05,0.0,46,64,,5,
merge_sort,medio,16,11,3.2100011594593525e-05,0.0,47,64,,5,
merge_sort,medio,16,12,4.6799948904663324e-05,0.0,48,64,,5,
merge_sort,medio,16,13,2.6899971999228e-05,0.0,48,64,,5,
merge_sort,medio,16,14,2.4999957531690598e-05,0.0,46,64,,5,
merge_sort,medio,16,15,2.4800014216452837e-05,0.0,42,64,,5,
merge_sort,medio,16,16,2.559996210038662e-05,0.0,45,64,,5,
merge_sort,medio,16,17,2.4300010409206152e-05,0.0,45,64,,5,
merge_sort,medio,16,18,3.3100019209086895e-05,0.0,48,64,,5,
merge_sort,medio,16,19,2.859998494386673e-05,0.0,46,64,,5,
merge_sort,medio,16,20,2.859998494386673e-05,0.0,47,64,,5,
merge_sort,medio,64,1,0.00011179997818544507,0.0,302,384,,7,
merge_sort,medio,64,2,0.00011610001092776656,0.0,306,384,,7,
merge_sort,medio,64,3,0.00014429999282583594,0.0,303,384,,7,
merge_sort,medio,64,4,0.00012729997979477048,0.0,305,384,,7,
merge_sort,medio,64,5,0.00012039998546242714,0.0,308,384,,7,
merge_sort,medio,64,6,0.00021170004038140178,0.0,299,384,,7,
merge_sort,medio,64,7,0.0002245999639853835,0.0,309,384,,7,
merge_sort,medio,64,8,0.00017570005729794502,0.0,309,384,,7,
merge_sort,medio,64,9,0.00016960001084953547,0.0,302,384,,7,
merge_sort,medio,64,10,0.00015139998868107796,0.0,299,384,,7,
merge_sort,medio,64,11,0.0001566999708302319,0.0,304,384,,7,
merge_sort,medio,64,12,0.00011059996904805303,0.0,303,384,,7,
merge_sort,medio,64,13,0.00014679995365440845,0.0,301,384,,7,
merge_sort,medio,64,14,0.00018390000332146883,0.0,304,384,,7,
merge_sort,medio,64,15,0.00012050004443153739,0.0,308,384,,7,
merge_sort,medio,64,16,0.00011590000940486789,0.0,307,384,,7,
merge_sort,medio,64,17,0.00011590000940486789,0.0,308,384,,7,
merge_sort,medio,64,18,0.00037290004547685385,0.0,301,384,,7,
merge_sort,medio,64,19,0.00017260003369301558,0.0,306,384,,7,
merge_sort,medio,64,20,0.00013420003233477473,0.0,304,384,,7,
merge_sort,medio,256,1,0.0006494999979622662,0.0,1735,2048,,9,
merge_sort,medio,256,2,0.0006037999992258847,0.0,1735,2048,,9,
merge_sort,medio,256,3,0.0009497000137344003,0.0,1716,2048,,9,
merge_sort,medio,256,4,0.001087699958588928,0.0,1718,2048,,9,
merge_sort,medio,256,5,0.0009233999880962074,0.0,1730,2048,,9,
merge_sort,medio,256,6,0.0008772000437602401,0.0,1722,2048,,9,
merge_sort,medio,256,7,0.0005762000218965113,0.0,1732,2048,,9,
merge_sort,medio,256,8,0.0009076000424101949,0.0,1737,2048,,9,
merge_sort,medio,256,9,0.0008643000037409365,0.0,1722,2048,,9,
merge_sort,medio,256,10,0.0009706999990157783,0.0,1723,2048,,9,
merge_sort,medio,256,11,0.0008895999635569751,0.0,1726,2048,,9,
merge_sort,medio,256,12,0.000927699962630868,0.0,1735,2048,,9,
merge_sort,medio,256,13,0.0009452999802306294,0.0,1728,2048,,9,
merge_sort,medio,256,14,0.000943099963478744,0.0,1715,2048,,9,
merge_sort,medio,256,15,0.0008086999878287315,0.0,1726,2048,,9,
merge_sort,medio,256,16,0.0008846000418998301,0.0,1709,2048,,9,
merge_sort,medio,256,17,0.0008656000136397779,0.0,1730,2048,,9,
merge_sort,medio,256,18,0.0008599000284448266,0.0,1728,2048,,9,
merge_sort,medio,256,19,0.0007854999857954681,0.0,1727,2048,,9,
merge_sort,medio,256,20,0.0008953999495133758,0.0,1738,2048,,9,
merge_sort,medio,1024,1,0.0031228000298142433,0.0,8944,10240,,11,
merge_sort,medio,1024,2,0.0035531999892555177,0.015625,8976,10240,,11,
merge_sort,medio,1024,3,0.0030536000267602503,0.0,8942,10240,,11,
merge_sort,medio,1024,4,0.0044003999792039394,0.0,8971,10240,,11,
merge_sort,medio,1024,5,0.0031917999731376767,0.0,8946,10240,,11,
merge_sort,medio,1024,6,0.0032238999847322702,0.0,8964,10240,,11,
merge_sort,medio,1024,7,0.0032668999629095197,0.0,8958,10240,,11,
merge_sort,medio,1024,8,0.00453670002752915,0.0,8946,10240,,11,
merge_sort,medio,1024,9,0.0031586000113748014,0.0,8916,10240,,11,
merge_sort,medio,1024,10,0.0031497000018134713,0.0,8935,10240,,11,
merge_sort,medio,1024,11,0.0034771999926306307,0.0,8953,10240,,11,
merge_sort,medio,1024,12,0.0031334999948740005,0.015625,8979,10240,,11,
merge_sort,medio,1024,13,0.0031323000439442694,0.0,8965,10240,,11,
merge_sort,medio,1024,14,0.003101400041487068,0.0,8956,10240,,11,
merge_sort,medio,1024,15,0.005820199963636696,0.015625,8942,10240,,11,
merge_sort,medio,1024,16,0.0031279000104404986,0.0,8930,10240,,11,
merge_sort,medio,1024,17,0.003054699976928532,0.0,8918,10240,,11,
merge_sort,medio,1024,18,0.004360900027677417,0.0,8974,10240,,11,
merge_sort,medio,1024,19,0.0032929000444710255,0.0,8950,10240,,11,
merge_sort,medio,1024,20,0.003230599977541715,0.0,8986,10240,,11,
merge_sort,medio,4096,1,0.017358000040985644,0.015625,43988,49152,,13,
merge_sort,medio,4096,2,0.015109199972357601,0.015625,44011,49152,,13,
merge_sort,medio,4096,3,0.015027800051029772,0.0,43967,49152,,13,
merge_sort,medio,4096,4,0.01612869999371469,0.015625,43965,49152,,13,
merge_sort,medio,4096,5,0.015003299980890006,0.015625,44045,49152,,13,
merge_sort,medio,4096,6,0.014453000039793551,0.015625,44002,49152,,13,
merge_sort,medio,4096,7,0.014806699997279793,0.015625,44000,49152,,13,
merge_sort,medio,4096,8,0.015917300013825297,0.015625,43971,49152,,13,
merge_sort,medio,4096,9,0.014426000008825213,0.015625,43939,49152,,13,
merge_sort,medio,4096,10,0.01516880001872778,0.015625,43970,49152,,13,
merge_sort,medio,4096,11,0.014022300019860268,0.015625,43986,49152,,13,
merge_sort,medio,4096,12,0.014610500016715378,0.015625,43966,49152,,13,
merge_sort,medio,4096,13,0.01450049999402836,0.015625,43976,49152,,13,
merge_sort,medio,4096,14,0.014684499998111278,0.015625,43951,49152,,13,
merge_sort,medio,4096,15,0.014884600008372217,0.0,44000,49152,,13,
merge_sort,medio,4096,16,0.014384399983100593,0.015625,43990,49152,,13,
merge_sort,medio,4096,17,0.014491799985989928,0.015625,44034,49152,,13,
merge_sort,medio,4096,18,0.014433200005441904,0.0,44057,49152,,13,
merge_sort,medio,4096,19,0.013875000004190952,0.015625,43976,49152,,13,
merge_sort,medio,4096,20,0.014283799973782152,0.015625,43986,49152,,13,
merge_sort,medio,16384,1,0.06634379999013618,0.0625,208735,229376,,15,
merge_sort,medio,16384,2,0.06347980001010001,0.0625,208597,229376,,15,
merge_sort,medio,16384,3,0.09978770004818216,0.09375,208788,229376,,15,
merge_sort,medio,16384,4,0.0756742000230588,0.078125,208659,229376,,15,
merge_sort,medio,16384,5,0.0704289999557659,0.0625,208706,229376,,15,
merge_sort,medio,16384,6,0.06827260000864044,0.0625,208586,229376,,15,
merge_sort,medio,16384,7,0.07008789997780696,0.0625,208701,229376,,15,
merge_sort,medio,16384,8,0.06603159999940544,0.0625,208620,229376,,15,
merge_sort,medio,16384,9,0.07174409995786846,0.0625,208710,229376,,15,
merge_sort,medio,16384,10,0.07039549999171868,0.046875,208710,229376,,15,
merge_sort,medio,16384,11,0.0692995999706909,0.0625,208607,229376,,15,
merge_sort,medio,16384,12,0.0712307000067085,0.078125,208684,229376,,15,
merge_sort,medio,16384,13,0.07164490001741797,0.078125,208640,229376,,15,
merge_sort,medio,16384,14,0.06738179997773841,0.0625,208714,229376,,15,
merge_sort,medio,16384,15,0.07187010004417971,0.0625,208598,229376,,15,
merge_sort,medio,16384,16,0.06860940001206473,0.0625,208695,229376,,15,
merge_sort,medio,16384,17,0.06623749999562278,0.078125,208613,229376,,15,
merge_sort,medio,16384,18,0.08716240001376718,0.078125,208745,229376,,15,
merge_sort,medio,16384,19,0.11681470001349226,0.109375,208710,229376,,15,
merge_sort,medio,16384,20,0.0923181000398472,0.09375,208583,229376,,15,
merge_sort,medio,65536,1,0.31982129998505116,0.3125,965595,1048576,,17,
merge_sort,medio,65536,2,0.2935680000227876,0.296875,965948,1048576,,17,
merge_sort,medio,65536,3,0.29114089999347925,0.28125,965817,1048576,,17,
merge_sort,medio,65536,4,0.29731479997280985,0.296875,965646,1048576,,17,
merge_sort,medio,65536,5,0.2766678999760188,0.28125,965542,1048576,,17,
merge_sort,medio,65536,6,0.2645374999847263,0.265625,965712,1048576,,17,
merge_sort,medio,65536,7,0.31204629997955635,0.296875,965301,1048576,,17,
merge_sort,medio,65536,8,0.28250849997857586,0.28125,965829,1048576,,17,
merge_sort,medio,65536,9,0.2750971000059508,0.265625,965895,1048576,,17,
merge_sort,medio,65536,10,0.27227770001627505,0.265625,965574,1048576,,17,
merge_sort,medio,65536,11,0.2680166999925859,0.28125,965661,1048576,,17,
merge_sort,medio,65536,12,0.26849730004323646,0.25,965786,1048576,,17,
merge_sort,medio,65536,13,0.28336190001573414,0.28125,965982,1048576,,17,
merge_sort,medio,65536,14,0.2738365000113845,0.265625,965577,1048576,,17,
merge_sort,medio,65536,15,0.2877734999638051,0.296875,965381,1048576,,17,
merge_sort,medio,65536,16,0.2812866999884136,0.28125,965708,1048576,,17,
merge_sort,medio,65536,17,0.29951669997535646,0.265625,965665,1048576,,17,
merge_sort,medio,65536,18,0.2906762000056915,0.296875,965691,1048576,,17,
merge_sort,medio,65536,19,0.291413500031922,0.28125,965624,1048576,,17,
merge_sort,medio,65536,20,0.3419351000338793,0.328125,965813,1048576,,17,
merge_sort,medio,262144,1,1.4984182000043802,1.484375,4387178,4718592,,19,
merge_sort,medio,262144,2,1.3252433000016026,1.328125,4386618,4718592,,19,
merge_sort,medio,262144,3,1.2265712000080384,1.234375,4386864,4718592,,19,
merge_sort,medio,262144,4,1.19693749997532,1.203125,4387594,4718592,,19,
merge_sort,medio,262144,5,1.3328399999882095,1.328125,4387558,4718592,,19,
merge_sort,medio,262144,6,1.2755284000304528,1.25,4387025,4718592,,19,
merge_sort,medio,262144,7,1.187972100044135,1.171875,4387158,4718592,,19,
merge_sort,medio,262144,8,1.174140399962198,1.171875,4387570,4718592,,19,
merge_sort,medio,262144,9,1.2612235000124201,1.265625,4387159,4718592,,19,
merge_sort,medio,262144,10,1.235631099960301,1.1875,4387088,4718592,,19,
merge_sort,medio,262144,11,1.2204364000353962,1.21875,4386760,4718592,,19,
merge_sort,medio,262144,12,1.1676094000576995,1.15625,4387056,4718592,,19,
merge_sort,medio,262144,13,1.442687200033106,1.421875,4387385,4718592,,19,
merge_sort,medio,262144,14,1.186974200012628,1.1875,4387487,4718592,,19,
merge_sort,medio,262144,15,1.2029209000174887,1.171875,4387207,4718592,,19,
merge_sort,medio,262144,16,1.1765232000034302,1.171875,4386946,4718592,,19,
merge_sort,medio,262144,17,1.3751967999851331,1.359375,4386943,4718592,,19,
merge_sort,medio,262144,18,1.1708166999742389,1.171875,4387864,4718592,,19,
merge_sort,medio,262144,19,1.1725086999940686,1.171875,4387333,4718592,,19,
merge_sort,medio,262144,20,1.1959934000042267,1.1875,4386745,4718592,,19,
merge_sort,medio,1048576,1,5.716840700013563,5.5625,19644774,20971520,,21,
merge_sort,medio,1048576,2,5.597923199995421,5.578125,19646167,20971520,,21,
merge_sort,medio,1048576,3,5.64777330000652,5.515625,19646103,20971520,,21,
merge_sort,medio,1048576,4,5.805391700007021,5.671875,19646160,20971520,,21,
merge_sort,medio,1048576,5,5.717471800046042,5.5625,19644739,20971520,,21,
merge_sort,medio,1048576,6,5.553414299967699,5.4375,19647172,20971520,,21,
merge_sort,medio,1048576,7,6.282455799984746,6.21875,19644658,20971520,,21,
merge_sort,medio,1048576,8,5.893374500039499,5.703125,19644565,20971520,,21,
merge_sort,medio,1048576,9,5.581440699985251,5.53125,19645479,20971520,,21,
merge_sort,medio,1048576,10,5.744355899980292,5.703125,19646309,20971520,,21,
merge_sort,medio,1048576,11,5.736462800006848,5.609375,19646649,20971520,,21,
merge_sort,medio,1048576,12,5.7957457000156865,5.703125,19645437,20971520,,21,
merge_sort,medio,1048576,13,5.626945799973328,5.546875,19646734,20971520,,21,
merge_sort,medio,1048576,14,5.539925400051288,5.453125,19647013,20971520,,21,
merge_sort,medio,1048576,15,5.560119899979327,5.453125,19645665,20971520,,21,
merge_sort,medio,1048576,16,5.667648300004657,5.53125,19645646,20971520,,21,
merge_sort,medio,1048576,17,5.704983299947344,5.640625,19643925,20971520,,21,
merge_sort,medio,1048576,18,5.587051599984989,5.53125,19645789,20971520,,21,
merge_sort,medio,1048576,19,5.973471100034658,5.90625,19646126,20971520,,21,
merge_sort,medio,1048576,20,5.652668299968354,5.5625,19645214,20971520,,21,
insertion_sort,melhor,1,1,0.013997700007166713,0.015625,0,0,,0,
insertion_sort,melhor,1,2,6.999995093792677e-06,0.0,0,0,,0,
insertion_sort,melhor,1,3,1.1599971912801266e-05,0.0,0,0,,0,
