algoritmo,caso,tamanho,repeticao,tempo_execucao,cpu_pico,comparacoes,trocas,heapificacoes,profundidade_recursao,particoes
insertion_sort,pior,100,4,0.0006668000132776,0.0,4950,4950,,0,
insertion_sort,pior,100,5,0.001648599980399,0.0,4950,4950,,0,
insertion_sort,pior,100,6,0.0009119000169448,0.0,4950,4950,,0,
insertion_sort,pior,100,7,0.0015207999967969,0.0,4950,4950,,0,
insertion_sort,pior,100,8,0.0010347999632358,0.0,4950,4950,,0,
insertion_sort,pior,100,9,0.0005520000122487,0.0,4950,4950,,0,
insertion_sort,pior,100,10,0.0011183999595232,0.0,4950,4950,,0,
insertion_sort,pior,100,11,0.000580699997954,0.0,4950,4950,,0,
insertion_sort,pior,100,12,0.0021717000054195,0.0,4950,4950,,0,
insertion_sort,pior,100,13,0.0018812000053003,0.0,4950,4950,,0,
insertion_sort,pior,100,14,0.002026800008025,0.0,4950,4950,,0,
insertion_sort,pior,100,15,0.0009979999740608,0.0,4950,4950,,0,
insertion_sort,pior,500,1,0.0279899999732151,0.015625,124750,124750,,0,
insertion_sort,pior,500,2,0.0181806000182405,0.015625,124750,124750,,0,
insertion_sort,pior,500,3,0.0263823000132106,0.0,124750,124750,,0,
insertion_sort,pior,500,4,0.0223501999862492,0.015625,124750,124750,,0,
insertion_sort,pior,500,5,0.0244873999617993,0.015625,124750,124750,,0,
insertion_sort,pior,500,6,0.0248360999976284,0.015625,124750,124750,,0,
insertion_sort,pior,500,7,0.0196218999917618,0.03125,124750,124750,,0,
insertion_sort,pior,500,8,0.0229459999827668,0.015625,124750,124750,,0,
insertion_sort,pior,500,9,0.0218106000102125,0.015625,124750,124750,,0,
insertion_sort,pior,500,10,0.0192161999875679,0.015625,124750,124750,,0,
insertion_sort,pior,500,11,0.0194663999718613,0.015625,124750,124750,,0,
insertion_sort,pior,500,12,0.0290335000026971,0.015625,124750,124750,,0,
insertion_sort,pior,500,13,0.0276207000133581,0.03125,124750,124750,,0,
insertion_sort,pior,500,14,0.0302788999979384,0.015625,124750,124750,,0,
insertion_sort,pior,500,15,0.030764699971769,0.015625,124750,124750,,0,
insertion_sort,pior,1000,1,0.0843724000151269,0.09375,499500,499500,,0,
insertion_sort,pior,1000,2,0.0904277999652549,0.09375,499500,499500,,0,
insertion_sort,pior,1000,3,0.0905581000261008,0.09375,499500,499500,,0,
insertion_sort,pior,1000,4,0.0846377999987453,0.078125,499500,499500,,0,
insertion_sort,pior,1000,5,0.0819344999617897,0.078125,499500,499500,,0,
insertion_sort,pior,1000,6,0.1038465999881737,0.0625,499500,499500,,0,
insertion_sort,pior,1000,7,0.1210420000134036,0.125,499500,499500,,0,
insertion_sort,pior,1000,8,0.1252718999749049,0.109375,499500,499500,,0,
insertion_sort,pior,1000,9,0.1181060000089928,0.125,499500,499500,,0,
insertion_sort,pior,1000,10,0.1121701999800279,0.09375,499500,499500,,0,
insertion_sort,pior,1000,11,0.1152254999615252,0.125,499500,499500,,0,
insertion_sort,pior,1000,12,0.1097811000072397,0.109375,499500,499500,,0,
insertion_sort,pior,1000,13,0.0977370000327937,0.09375,499500,499500,,0,
insertion_sort,pior,1000,14,0.105197999975644,0.109375,499500,499500,,0,
insertion_sort,pior,1000,15,0.0770114000188186,0.078125,499500,499500,,0,
insertion_sort,pior,5000,1,1.7845335999736562,1.6875,12497500,12497500,,0,
insertion_sort,pior,5000,2,1.377321599982679,1.359375,12497500,12497500,,0,
insertion_sort,pior,5000,3,1.4169956000405364,1.390625,12497500,12497500,,0,
insertion_sort,pior,5000,4,1.4140601999824869,1.421875,12497500,12497500,,0,
insertion_sort,pior,5000,5,1.551471000013407,1.515625,12497500,12497500,,0,
insertion_sort,pior,5000,6,1.5235731999855489,1.5,12497500,12497500,,0,
insertion_sort,pior,5000,7,1.5149310000124387,1.46875,12497500,12497500,,0,
insertion_sort,pior,5000,8,1.466478200047277,1.40625,12497500,12497500,,0,
insertion_sort,pior,5000,9,1.5188713000388816,1.484375,12497500,12497500,,0,
insertion_sort,pior,5000,10,1.462684700032696,1.453125,12497500,12497500,,0,
insertion_sort,pior,5000,11,1.5075543000129985,1.5,12497500,12497500,,0,
insertion_sort,pior,5000,12,1.496983100019861,1.46875,12497500,12497500,,0,
insertion_sort,pior,5000,13,1.4591447999700904,1.453125,12497500,12497500,,0,
insertion_sort,pior,5000,14,1.5928515999694357,1.578125,12497500,12497500,,0,
insertion_sort,pior,5000,15,1.5696064000367187,1.5625,12497500,12497500,,0,
insertion_sort,pior,10000,1,5.610873600002378,5.5625,49995000,49995000,,0,
insertion_sort,pior,10000,2,5.690809199993964,5.59375,49995000,49995000,,0,
insertion_sort,pior,10000,3,7.006896800012328,6.9375,49995000,49995000,,0,
insertion_sort,pior,10000,4,6.365191799995955,6.3125,49995000,49995000,,0,
insertion_sort,pior,10000,5,5.925738000019919,5.859375,49995000,49995000,,0,
insertion_sort,pior,10000,6,5.565937799983658,5.484375,49995000,49995000,,0,
insertion_sort,pior,10000,7,5.973917600000277,5.90625,49995000,49995000,,0,
insertion_sort,pior,10000,8,6.053778200002853,5.859375,49995000,49995000,,0,
insertion_sort,pior,10000,9,5.3859726000227965,5.359375,49995000,49995000,,0,
insertion_sort,pior,10000,10,5.2887583000119776,5.21875,49995000,49995000,,0,
insertion_sort,pior,10000,11,4.87340400001267,4.765625,49995000,49995000,,0,
insertion_sort,pior,10000,12,4.642042699968442,4.609375,49995000,49995000,,0,
insertion_sort,pior,10000,13,5.255040599964559,5.171875,49995000,49995000,,0,
insertion_sort,pior,10000,14,5.364589800010435,5.328125,49995000,49995000,,0,
insertion_sort,pior,10000,15,5.630171599972528,5.5625,49995000,49995000,,0,
insertion_sort,pior,50000,1,128.7354450999992,127.96875,1249975000,1249975000,,0,
insertion_sort,pior,50000,2,137.88427939999383,136.734375,1249975000,1249975000,,0,
insertion_sort,pior,50000,3,141.18526389996987,139.609375,1249975000,1249975000,,0,
insertion_sort,pior,50000,4,141.9840031999629,140.171875,1249975000,1249975000,,0,
insertion_sort,pior,50000,5,140.34350459999405,138.65625,1249975000,1249975000,,0,
insertion_sort,pior,50000,6,143.34337499999674,141.625,1249975000,1249975000,,0,
insertion_sort,pior,50000,7,139.65110479999566,138.21875,1249975000,1249975000,,0,
insertion_sort,pior,50000,8,141.71713959996123,140.046875,1249975000,1249975000,,0,
insertion_sort,pior,50000,9,155.41839890001577,152.671875,1249975000,1249975000,,0,
insertion_sort,pior,50000,10,160.63043419999303,157.9375,1249975000,1249975000,,0,
insertion_sort,pior,50000,11,145.24824460002128,143.53125,1249975000,1249975000,,0,
insertion_sort,pior,50000,12,140.95889660000103,139.359375,1249975000,1249975000,,0,
insertion_sort,pior,50000,13,141.36355529999128,139.75,1249975000,1249975000,,0,
insertion_sort,pior,50000,14,141.66140260000248,139.859375,1249975000,1249975000,,0,
insertion_sort,pior,50000,15,141.40662350005005,139.8125,1249975000,1249975000,,0,
insertion_sort,medio,1,1,0.0002775999600999,0.0,0,0,,0,
insertion_sort,medio,1,2,1.9999570213258262e-06,0.0,0,0,,0,
insertion_sort,medio,1,3,6.599992047995329e-06,0.0,0,0,,0,
insertion_sort,medio,1,4,2.3999600671231747e-06,0.0,0,0,,0,
insertion_sort,medio,1,5,4.500034265220165e-06,0.0,0,0,,0,
insertion_sort,medio,1,6,5.500041879713535e-06,0.0,0,0,,0,
insertion_sort,medio,1,7,3.500026650726795e-06,0.0,0,0,,0,
insertion_sort,medio,1,8,2.5999615900218487e-06,0.0,0,0,,0,
insertion_sort,medio,1,9,2.500019036233425e-06,0.0,0,0,,0,
insertion_sort,medio,1,10,2.100015990436077e-06,0.0,0,0,,0,
insertion_sort,medio,1,11,1.8999562598764896e-06,0.0,0,0,,0,
insertion_sort,medio,1,12,2.500019036233425e-06,0.0,0,0,,0,
insertion_sort,medio,1,13,1.800013706088066e-06,0.0,0,0,,0,
insertion_sort,medio,1,14,4.999979864805937e-06,0.0,0,0,,0,
insertion_sort,medio,1,15,3.299966920167208e-06,0.0,0,0,,0,
insertion_sort,medio,10,1,8.700008038431406e-06,0.0,26,19,,0,
insertion_sort,medio,10,2,1.290004001930356e-05,0.0,28,20,,0,
insertion_sort,medio,10,3,1.1299969628453256e-05,0.0,29,23,,0,
insertion_sort,medio,10,4,1.5199999324977398e-05,0.0,31,23,,0,
insertion_sort,medio,10,5,1.090002479031682e-05,0.0,27,19,,0,
insertion_sort,medio,10,6,1.090002479031682e-05,0.0,26,18,,0,
insertion_sort,medio,10,7,1.0299962013959885e-05,0.0,29,22,,0,
insertion_sort,medio,10,8,7.700000423938036e-06,0.0,35,28,,0,
insertion_sort,medio,10,9,6.00004568696022e-06,0.0,30,23,,0,
insertion_sort,medio,10,10,9.499955922365189e-06,0.0,33,28,,0,
insertion_sort,medio,10,11,6.399990525096655e-06,0.0,28,20,,0,
insertion_sort,medio,10,12,9.800016414374111e-06,0.0,29,20,,0,
insertion_sort,medio,10,13,8.400005754083395e-06,0.0,29,22,,0,
insertion_sort,medio,10,14,5.699985194951296e-06,0.0,27,19,,0,
insertion_sort,medio,10,15,5.00003807246685e-06,0.0,23,16,,0,
insertion_sort,medio,50,1,0.0001075000036507,0.0,720,672,,0,
insertion_sort,medio,50,2,0.0001690000062808,0.0,759,713,,0,
insertion_sort,medio,50,3,6.880000000819564e-05,0.0,649,600,,0,
insertion_sort,medio,50,4,6.890000076964498e-05,0.0,663,619,,0,
insertion_sort,medio,50,5,0.0001416000304743,0.0,645,601,,0,
insertion_sort,medio,50,6,0.0001581999822519,0.0,667,620,,0,
insertion_sort,medio,50,7,9.589997353032231e-05,0.0,648,601,,0,
insertion_sort,medio,50,8,9.26000066101551e-05,0.0,625,579,,0,
insertion_sort,medio,50,9,6.479996955022216e-05,0.0,722,678,,0,
insertion_sort,medio,50,10,0.0001021000207401,0.0,624,577,,0,
insertion_sort,medio,50,11,6.079999729990959e-05,0.0,668,624,,0,
insertion_sort,medio,50,12,6.019999273121357e-05,0.0,681,633,,0,
insertion_sort,medio,50,13,8.710002293810248e-05,0.0,563,516,,0,
insertion_sort,medio,50,14,9.960000170394778e-05,0.0,656,610,,0,
insertion_sort,medio,50,15,5.670002428814769e-05,0.0,634,588,,0,
insertion_sort,medio,100,1,0.0004642000421881,0.0,2697,2602,,0,
insertion_sort,medio,100,2,0.0003082000184804,0.0,2235,2137,,0,
insertion_sort,medio,100,3,0.0006511000101454,0.0,2747,2651,,0,
insertion_sort,medio,100,4,0.0006227000267244,0.0,2461,2369,,0,
insertion_sort,medio,100,5,0.0007673000218346,0.0,2680,2586,,0,
insertion_sort,medio,100,6,0.0004502999945543,0.0,2820,2725,,0,
insertion_sort,medio,100,7,0.0005215999553911,0.0,2491,2394,,0,
insertion_sort,medio,100,8,0.0004877000465057,0.0,2481,2388,,0,
insertion_sort,medio,100,9,0.000361000013072,0.0,2382,2286,,0,
insertion_sort,medio,100,10,0.0003829000052064,0.0,2495,2402,,0,
insertion_sort,medio,100,11,0.0003613999579101,0.0,2347,2252,,0,
insertion_sort,medio,100,12,0.0004114000475965,0.0,2632,2541,,0,
insertion_sort,medio,100,13,0.0004250999772921,0.0,2567,2470,,0,
insertion_sort,medio,100,14,0.0004193999920971,0.0,2690,2598,,0,
insertion_sort,medio,100,15,0.0003718999796546,0.0,2388,2298,,0,
insertion_sort,medio,500,1,0.0114213000051677,0.015625,63504,63011,,0,
insertion_sort,medio,500,2,0.0127634999807924,0.0,63192,62702,,0,
insertion_sort,medio,500,3,0.008979000034742,0.0,60427,59936,,0,
insertion_sort,medio,500,4,0.0089888999937102,0.0,60561,60068,,0,
insertion_sort,medio,500,5,0.0102919000200927,0.015625,61147,60653,,0,
insertion_sort,medio,500,6,0.0101437999983318,0.0,60351,59860,,0,
insertion_sort,medio,500,7,0.011617699987255,0.0,61879,61384,,0,
insertion_sort,medio,500,8,0.0116959000006318,0.015625,58386,57893,,0,
insertion_sort,medio,500,9,0.0101268999860621,0.015625,60297,59799,,0,
insertion_sort,medio,500,10,0.0102429999969899,0.015625,62437,61940,,0,
insertion_sort,medio,500,11,0.0123586999834515,0.015625,64681,64192,,0,
insertion_sort,medio,500,12,0.006591000012122,0.0,61460,60968,,0,
insertion_sort,medio,500,13,0.0118438000208698,0.015625,62148,61656,,0,
insertion_sort,medio,500,14,0.0121439999784342,0.015625,60013,59518,,0,
insertion_sort,medio,500,15,0.0101171999704092,0.015625,61815,61322,,0,
insertion_sort,medio,1000,1,0.0441558999591507,0.046875,255089,254100,,0,
insertion_sort,medio,1000,2,0.0417665000422857,0.03125,253877,252881,,0,
insertion_sort,medio,1000,3,0.0352945000049658,0.046875,257368,256373,,0,
insertion_sort,medio,1000,4,0.0305026000132784,0.03125,255460,254469,,0,
insertion_sort,medio,1000,5,0.0319262999692,0.015625,248994,248003,,0,
insertion_sort,medio,1000,6,0.0385305999661795,0.03125,248561,247567,,0,
insertion_sort,medio,1000,7,0.0473796000005677,0.03125,250057,249067,,0,
insertion_sort,medio,1000,8,0.0510054000187665,0.046875,253597,252602,,0,
insertion_sort,medio,1000,9,0.0500971999717876,0.046875,252240,251247,,0,
insertion_sort,medio,1000,10,0.0398840000270865,0.046875,254215,253227,,0,
insertion_sort,medio,1000,11,0.0306197000318206,0.015625,252566,251574,,0,
insertion_sort,medio,1000,12,0.0536585000227205,0.046875,248211,247217,,0,
insertion_sort,medio,1000,13,0.0405821000458672,0.03125,254903,253907,,0,
insertion_sort,medio,1000,14,0.0350364999612793,0.03125,254310,253321,,0,
insertion_sort,medio,1000,15,0.0329169000033289,0.015625,247428,246434,,0,
insertion_sort,medio,5000,1,0.7359757000231184,0.734375,6302164,6297174,,0,
insertion_sort,medio,5000,2,0.7758231000043452,0.765625,6283850,6278860,,0,
insertion_sort,medio,5000,3,0.7201160999829881,0.703125,6242007,6237012,,0,
insertion_sort,medio,5000,4,0.7601850000210106,0.734375,6246751,6241758,,0,
insertion_sort,medio,5000,5,0.7359839999699034,0.734375,6228428,6223436,,0,
insertion_sort,medio,5000,6,0.8794975999626331,0.859375,6400658,6395674,,0,
insertion_sort,medio,5000,7,0.8008997000288218,0.796875,6341937,6336944,,0,
insertion_sort,medio,5000,8,0.8477327000000514,0.859375,6204719,6199729,,0,
insertion_sort,medio,5000,9,0.8142326000379398,0.75,6239447,6234456,,0,
insertion_sort,medio,5000,10,0.77822560002096,0.78125,6254268,6249272,,0,
insertion_sort,medio,5000,11,0.7493010999751277,0.734375,6249351,6244359,,0,
insertion_sort,medio,5000,12,0.7924510999582708,0.796875,6188386,6183402,,0,
insertion_sort,medio,5000,13,0.7917676999932155,0.734375,6273835,6268842,,0,
insertion_sort,medio,5000,14,0.7799636000418104,0.765625,6356457,6351466,,0,
insertion_sort,medio,5000,15,0.7664983999566175,0.765625,6276091,6271102,,0,
insertion_sort,medio,10000,1,2.7899940999923274,2.78125,25005004,24995014,,0,
insertion_sort,medio,10000,2,2.74391870002728,2.6875,24841555,24831563,,0,
insertion_sort,medio,10000,3,2.715565399965272,2.703125,24914647,24904656,,0,
insertion_sort,medio,10000,4,2.787571699998807,2.796875,25101777,25091794,,0,
insertion_sort,medio,10000,5,2.883090599963907,2.859375,24847121,24837132,,0,
insertion_sort,medio,10000,6,2.8626640000147745,2.828125,24966325,24956339,,0,
insertion_sort,medio,10000,7,2.953698900004383,2.875,24996718,24986727,,0,
insertion_sort,medio,10000,8,3.016989800031297,2.953125,24628746,24618765,,0,
insertion_sort,medio,10000,9,2.95307160000084,2.90625,25196000,25186013,,0,
insertion_sort,medio,10000,10,2.816992499982007,2.8125,24674979,24664988,,0,
insertion_sort,medio,10000,11,2.918291600013617,2.875,24493181,24483194,,0,
insertion_sort,medio,10000,12,3.0335587000008672,2.953125,24952822,24942831,,0,
insertion_sort,medio,10000,13,2.9199048000155017,2.90625,24996121,24986134,,0,
insertion_sort,medio,10000,14,2.8561015999875963,2.8125,24731672,24721679,,0,
insertion_sort,medio,10000,15,2.921294800005853,2.90625,24884209,24874219,,0,
insertion_sort,medio,50000,1,69.64801609999267,68.78125,621095467,621045480,,0,
insertion_sort,medio,50000,2,70.59690070000943,69.734375,625963594,625913601,,0,
insertion_sort,medio,50000,3,70.74176120001357,70.09375,626093141,626043152,,0,
insertion_sort,medio,50000,4,73.96737029997166,72.671875,623619137,623569145,,0,
insertion_sort,medio,50000,5,70.78518369997619,70.046875,627392438,627342450,,0,
insertion_sort,medio,50000,6,71.15017300000181,70.203125,627249905,627199910,,0,
insertion_sort,medio,50000,7,71.74466359999496,70.890625,623578910,623528916,,0,
insertion_sort,medio,50000,8,70.92875889997231,69.890625,621710088,621660093,,0,
insertion_sort,medio,50000,9,64.72065740003018,64.34375,623027024,622977038,,0,
insertion_sort,medio,50000,10,64.9141867000144,64.59375,623195497,623145514,,0,
insertion_sort,medio,50000,11,64.75972699996782,64.40625,625852892,625802899,,0,
insertion_sort,medio,50000,12,68.30669890000718,67.640625,624640111,624590121,,0,
insertion_sort,medio,50000,13,70.45439649996115,69.734375,624631519,624581530,,0,
insertion_sort,medio,50000,14,69.90384989994345,69.015625,625148933,625098944,,0,
insertion_sort,medio,50000,15,72.09075620002113,71.21875,624896337,624846350,,0,
merge_sort,melhor,1,1,0.0073605999932624,0.0,0,0,,1,
merge_sort,melhor,1,2,0.0011635000118985,0.0,0,0,,1,
merge_sort,melhor,1,3,1.580000389367342e-05,0.0,0,0,,1,
merge_sort,melhor,1,4,1.0199961252510548e-05,0.0,0,0,,1,
merge_sort,melhor,1,5,1.2999982573091984e-05,0.0,0,0,,1,
merge_sort,melhor,1,6,1.4800054486840963e-05,0.0,0,0,,1,
merge_sort,melhor,1,7,1.2699980288743973e-05,0.0,0,0,,1,
merge_sort,melhor,1,8,1.0800024028867485e-05,0.0,0,0,,1,
merge_sort,melhor,1,9,1.1300027836114168e-05,0.0,0,0,,1,
merge_sort,melhor,1,10,8.500006515532732e-06,0.0,0,0,,1,
merge_sort,melhor,1,11,1.6300007700920105e-05,0.0,0,0,,1,
merge_sort,melhor,1,12,1.0000017937272789e-05,0.0,0,0,,1,
merge_sort,melhor,1,13,4.360004095360637e-05,0.0,0,0,,1,
merge_sort,melhor,1,14,1.22000346891582e-05,0.0,0,0,,1,
merge_sort,melhor,1,15,8.800008799880743e-06,0.0,0,0,,1,
merge_sort,melhor,4,1,0.0032892000162974,0.0,4,8,,3,
merge_sort,melhor,4,2,2.979999408125877e-05,0.0,4,8,,3,
merge_sort,melhor,4,3,3.880000440403819e-05,0.0,4,8,,3,
merge_sort,melhor,4,4,2.370000584051013e-05,0.0,4,8,,3,
merge_sort,melhor,4,5,1.6499951016157866e-05,0.0,4,8,,3,
merge_sort,melhor,4,6,1.3999990187585354e-05,0.0,4,8,,3,
merge_sort,melhor,4,7,1.379998866468668e-05,0.0,4,8,,3,
merge_sort,melhor,4,8,1.4300050679594278e-05,0.0,4,8,,3,
merge_sort,melhor,4,9,1.7000013031065464e-05,0.0,4,8,,3,
merge_sort,melhor,4,10,1.5600002370774746e-05,0.0,4,8,,3,
merge_sort,melhor,4,11,1.6000005416572094e-05,0.0,4,8,,3,
merge_sort,melhor,4,12,1.780001912266016e-05,0.0,4,8,,3,
merge_sort,melhor,4,13,1.7799960914999247e-05,0.0,4,8,,3,
merge_sort,melhor,4,14,2.0499981474131342e-05,0.0,4,8,,3,
merge_sort,melhor,4,15,2.889998722821474e-05,0.0,4,8,,3,
merge_sort,melhor,16,1,6.999995093792677e-05,0.0,32,64,,5,
merge_sort,melhor,16,2,6.370001938194036e-05,0.0,32,64,,5,
merge_sort,melhor,16,3,3.250001464039087e-05,0.0,32,64,,5,
merge_sort,melhor,16,4,6.370001938194036e-05,0.0,32,64,,5,
merge_sort,melhor,16,5,4.759995499625802e-05,0.0,32,64,,5,
merge_sort,melhor,16,6,5.029997555539012e-05,0.0,32,64,,5,
merge_sort,melhor,16,7,4.3899985030293465e-05,0.0,32,64,,5,
merge_sort,melhor,16,8,4.020001506432891e-05,0.0,32,64,,5,
merge_sort,melhor,16,9,3.850000211969018e-05,0.0,32,64,,5,
merge_sort,melhor,16,10,3.0099996365606785e-05,0.0,32,64,,5,
merge_sort,melhor,16,11,4.279997665435076e-05,0.0,32,64,,5,
merge_sort,melhor,16,12,3.860000288113952e-05,0.0,32,64,,5,
merge_sort,melhor,16,13,4.169996827840805e-05,0.0,32,64,,5,
merge_sort,melhor,16,14,5.550001515075565e-05,0.0,32,64,,5,
merge_sort,melhor,16,15,4.899996565654874e-05,0.0,32,64,,5,
merge_sort,melhor,64,1,0.0006154999719001,0.0,192,384,,7,
merge_sort,melhor,64,2,0.000179200025741,0.0,192,384,,7,
merge_sort,melhor,64,3,0.000213099992834,0.0,192,384,,7,
merge_sort,melhor,64,4,0.0001562000252306,0.0,192,384,,7,
merge_sort,melhor,64,5,0.0001735999830998,0.0,192,384,,7,
merge_sort,melhor,64,6,0.0001728999777697,0.0,192,384,,7,
merge_sort,melhor,64,7,0.0001015999587252,0.0,192,384,,7,
merge_sort,melhor,64,8,0.0001497000339441,0.0,192,384,,7,
merge_sort,melhor,64,9,9.940000018104912e-05,0.0,192,384,,7,
merge_sort,melhor,64,10,0.0001521999947726,0.0,192,384,,7,
merge_sort,melhor,64,11,0.0001606000005267,0.0,192,384,,7,
merge_sort,melhor,64,12,0.0001063999952748,0.0,192,384,,7,
merge_sort,melhor,64,13,0.0001682000001892,0.0,192,384,,7,
merge_sort,melhor,64,14,0.0001784000196494,0.0,192,384,,7,
merge_sort,melhor,64,15,0.0001762000028975,0.0,192,384,,7,
merge_sort,melhor,256,1,0.0037114999722689,0.015625,1024,2048,,9,
merge_sort,melhor,256,2,0.0008720000041648,0.0,1024,2048,,9,
merge_sort,melhor,256,3,0.0009439999703317,0.0,1024,2048,,9,
merge_sort,melhor,256,4,0.0006964999483898,0.0,1024,2048,,9,
merge_sort,melhor,256,5,0.0007275000098161,0.0,1024,2048,,9,
merge_sort,melhor,256,6,0.0008018999942578,0.0,1024,2048,,9,
merge_sort,melhor,256,7,0.0007433000137098,0.0,1024,2048,,9,
merge_sort,melhor,256,8,0.0007612999761477,0.0,1024,2048,,9,
merge_sort,melhor,256,9,0.0008018999942578,0.0,1024,2048,,9,
merge_sort,melhor,256,10,0.0007381999748758,0.0,1024,2048,,9,
merge_sort,melhor,256,11,0.0004703000304289,0.0,1024,2048,,9,
merge_sort,melhor,256,12,0.0006824000156484,0.0,1024,2048,,9,
merge_sort,melhor,256,13,0.0006938999867998,0.0,1024,2048,,9,
merge_sort,melhor,256,14,0.0008986000320874,0.0,1024,2048,,9,
merge_sort,melhor,256,15,0.0008188000065274,0.0,1024,2048,,9,
merge_sort,melhor,1024,1,0.0096719999564811,0.0,5120,10240,,11,
merge_sort,melhor,1024,2,0.0066783999791368,0.015625,5120,10240,,11,
merge_sort,melhor,1024,3,0.0039734999882057,0.0,5120,10240,,11,
merge_sort,melhor,1024,4,0.0023088000016286,0.0,5120,10240,,11,
merge_sort,melhor,1024,5,0.0039827000000514,0.0,5120,10240,,11,
merge_sort,melhor,1024,6,0.0039359999937005,0.0,5120,10240,,11,
merge_sort,melhor,1024,7,0.0031207999563775,0.0,5120,10240,,11,
merge_sort,melhor,1024,8,0.0037039999733678,0.0,5120,10240,,11,
merge_sort,melhor,1024,9,0.0052696000202558,0.0,5120,10240,,11,
merge_sort,melhor,1024,10,0.0038284999900497,0.0,5120,10240,,11,
merge_sort,melhor,1024,11,0.0036221999907866,0.0,5120,10240,,11,
merge_sort,melhor,1024,12,0.0057154999813064,0.0,5120,10240,,11,
merge_sort,melhor,1024,13,0.0026965999859385,0.0,5120,10240,,11,
merge_sort,melhor,1024,14,0.0033592000254429,0.0,5120,10240,,11,
merge_sort,melhor,1024,15,0.0029700000304728,0.0,5120,10240,,11,
merge_sort,melhor,4096,1,0.0233424000325612,0.0,24576,49152,,13,
merge_sort,melhor,4096,2,0.0168011000496335,0.015625,24576,49152,,13,
merge_sort,melhor,4096,3,0.0210073999478481,0.0,24576,49152,,13,
merge_sort,melhor,4096,4,0.0209618000080809,0.03125,24576,49152,,13,
merge_sort,melhor,4096,5,0.0206045000231824,0.015625,24576,49152,,13,
merge_sort,melhor,4096,6,0.0198390000150538,0.03125,24576,49152,,13,
merge_sort,melhor,4096,7,0.01959879999049,0.015625,24576,49152,,13,
merge_sort,melhor,4096,8,0.0172799000283703,0.015625,24576,49152,,13,
merge_sort,melhor,4096,9,0.0214946999913081,0.015625,24576,49152,,13,
merge_sort,melhor,4096,10,0.0174918000120669,0.015625,24576,49152,,13,
merge_sort,melhor,4096,11,0.0163839000160805,0.015625,24576,49152,,13,
merge_sort,melhor,4096,12,0.0141515000141225,0.015625,24576,49152,,13,
merge_sort,melhor,4096,13,0.0144667999702505,0.015625,24576,49152,,13,
merge_sort,melhor,4096,14,0.014427899965085,0.015625,24576,49152,,13,
merge_sort,melhor,4096,15,0.0167381000355817,0.015625,24576,49152,,13,
merge_sort,melhor,16384,1,0.0811769000138156,0.09375,114688,229376,,15,
merge_sort,melhor,16384,2,0.0852288999594748,0.078125,114688,229376,,15,
merge_sort,melhor,16384,3,0.0688089000177569,0.0625,114688,229376,,15,
merge_sort,melhor,16384,4,0.0607970000128261,0.0625,114688,229376,,15,
merge_sort,melhor,16384,5,0.0736733999801799,0.078125,114688,229376,,15,
merge_sort,melhor,16384,6,0.0616449000081047,0.0625,114688,229376,,15,
merge_sort,melhor,16384,7,0.0713328000274486,0.078125,114688,229376,,15,
merge_sort,melhor,16384,8,0.0723916999995708,0.0625,114688,229376,,15,
merge_sort,melhor,16384,9,0.0615982000017538,0.046875,114688,229376,,15,
merge_sort,melhor,16384,10,0.0736598999937996,0.0625,114688,229376,,15,
merge_sort,melhor,16384,11,0.072389600041788,0.078125,114688,229376,,15,
merge_sort,melhor,16384,12,0.0687121999799273,0.0625,114688,229376,,15,
merge_sort,melhor,16384,13,0.0678941000369377,0.046875,114688,229376,,15,
merge_sort,melhor,16384,14,0.0741481000441126,0.078125,114688,229376,,15,
merge_sort,melhor,16384,15,0.0698228999972343,0.0625,114688,229376,,15,
merge_sort,melhor,65536,1,0.288967499975115,0.28125,524288,1048576,,17,
merge_sort,melhor,65536,2,0.2761761000147089,0.265625,524288,1048576,,17,
merge_sort,melhor,65536,3,0.2448569000116549,0.25,524288,1048576,,17,
merge_sort,melhor,65536,4,0.2554890000028536,0.25,524288,1048576,,17,
merge_sort,melhor,65536,5,0.2165204999619163,0.21875,524288,1048576,,17,
merge_sort,melhor,65536,6,0.229830700031016,0.203125,524288,1048576,,17,
merge_sort,melhor,65536,7,0.2486042999662459,0.234375,524288,1048576,,17,
merge_sort,melhor,65536,8,0.2593961000093259,0.21875,524288,1048576,,17,
merge_sort,melhor,65536,9,0.2180309999966994,0.1875,524288,1048576,,17,
merge_sort,melhor,65536,10,0.2275969000183977,0.1875,524288,1048576,,17,
merge_sort,melhor,65536,11,0.2662603999488055,0.234375,524288,1048576,,17,
merge_sort,melhor,65536,12,0.2494693999760784,0.21875,524288,1048576,,17,
merge_sort,melhor,65536,13,0.2041827000211924,0.203125,524288,1048576,,17,
merge_sort,melhor,65536,14,0.2024995000101626,0.203125,524288,1048576,,17,
merge_sort,melhor,65536,15,0.1996906000422313,0.203125,524288,1048576,,17,
merge_sort,melhor,262144,1,0.8722533999825828,0.875,2359296,4718592,,19,
merge_sort,melhor,262144,2,0.9436035000253468,0.90625,2359296,4718592,,19,
merge_sort,melhor,262144,3,0.8738041000324301,0.859375,2359296,4718592,,19,
merge_sort,melhor,262144,4,0.9112086000386626,0.859375,2359296,4718592,,19,
merge_sort,melhor,262144,5,0.934056399972178,0.890625,2359296,4718592,,19,
